fileName,klausScore,areaScore,posScore,brisqueScore,shrScore,nrss,g_mssim,Rp,g_entropy
7704091702688992365/20180222_7c9d96021019cd42f80503fb91749013_0011.jpeg,0.701298,0.000000,0.000000,0.701298,0.100233,0.060362,0.264806,0.082673,0.314986
7704091702688992365/20180222_7c9d96021019cd42f80503fb91749013_0010.jpeg,0.582537,0.000000,0.000000,0.582537,0.076796,0.045597,0.192120,0.066358,0.322919
7704091702688992365/20180222_7c9d96021019cd42f80503fb91749013_0009.jpeg,0.498091,0.000000,0.000000,0.498091,0.142551,0.083176,0.227310,0.155753,0.315178
7704091702688992365/20180222_7c9d96021019cd42f80503fb91749013_0008.jpeg,0.555339,0.000000,0.000000,0.555339,0.141885,0.106428,0.263485,0.132345,0.313788
7704091702688992365/20180222_7c9d96021019cd42f80503fb91749013_0007.jpeg,2.499321,0.961111,0.898674,0.771870,0.129022,0.060840,0.254898,0.137174,0.341160
7704091702688992365/20180222_7c9d96021019cd42f80503fb91749013_0006.jpeg,0.712497,0.000000,0.000000,0.712497,0.210161,0.177086,0.428529,0.175504,0.362696
7704091702688992365/20180222_7c9d96021019cd42f80503fb91749013_0005.jpeg,2.376295,0.969444,0.879735,0.670586,0.168906,0.133575,0.324040,0.151062,0.346124
7704091702688992365/20180222_7c9d96021019cd42f80503fb91749013_0004.jpeg,2.362732,0.961111,0.898674,0.635281,0.177889,0.153866,0.239379,0.176554,0.360732
7704091702688992365/20180222_7c9d96021019cd42f80503fb91749013_0003.jpeg,0.856287,0.000000,0.000000,0.856287,0.173344,0.135268,0.467246,0.123011,0.334557
7704091702688992365/20180222_7c9d96021019cd42f80503fb91749013_0002.jpeg,0.788345,0.000000,0.000000,0.788345,0.191544,0.154872,0.431326,0.153692,0.328649
7704091702688992365/20180222_7c9d96021019cd42f80503fb91749013_0001.jpeg,0.000000,0.000000,0.000000,-0.005189,0.001911,0.000233,0.013609,0.000000,0.008521
7704088665165676922/20180222_cc503c9f504733b949738531d31ec38f_0012.jpeg,0.560893,0.000000,0.000000,0.560893,0.127365,0.080402,0.179609,0.141439,0.060217
7704088665165676922/20180222_cc503c9f504733b949738531d31ec38f_0011.jpeg,1.839785,0.754167,0.921270,0.450202,0.056043,0.020509,0.133967,0.057268,0.179622
7704088665165676922/20180222_cc503c9f504733b949738531d31ec38f_0010.jpeg,0.617664,0.000000,0.000000,0.617664,0.071345,0.036353,0.147643,0.072659,0.006518
7704088665165676922/20180222_cc503c9f504733b949738531d31ec38f_0009.jpeg,0.526876,0.000000,0.000000,0.526876,0.080924,0.037258,0.154558,0.087859,0.025907
7704088665165676922/20180222_cc503c9f504733b949738531d31ec38f_0008.jpeg,0.483296,0.000000,0.000000,0.483296,0.104425,0.057942,0.155208,0.118582,0.077354
7704088665165676922/20180222_cc503c9f504733b949738531d31ec38f_0007.jpeg,0.549622,0.000000,0.000000,0.549622,0.083424,0.039831,0.172414,0.086548,0.093027
7704088665165676922/20180222_cc503c9f504733b949738531d31ec38f_0006.jpeg,0.470422,0.000000,0.000000,0.470422,0.137911,0.079531,0.147135,0.169083,0.193337
7704088665165676922/20180222_cc503c9f504733b949738531d31ec38f_0005.jpeg,0.327669,0.000000,0.000000,0.327669,0.026899,0.014372,0.048335,0.028812,0.198892
7704088665165676922/20180222_cc503c9f504733b949738531d31ec38f_0004.jpeg,0.567971,0.000000,0.000000,0.567971,0.098398,0.047976,0.146843,0.115386,0.004655
7704088665165676922/20180222_cc503c9f504733b949738531d31ec38f_0003.jpeg,0.000000,0.000000,0.000000,0.038610,0.106329,0.054262,0.036048,0.153400,0.107898
7704088665165676922/20180222_cc503c9f504733b949738531d31ec38f_0002.jpeg,0.000000,0.000000,0.000000,0.050010,0.033982,0.011095,0.042311,0.045045,0.158656
7704088665165676922/20180222_cc503c9f504733b949738531d31ec38f_0001.jpeg,2.212467,0.972917,0.892258,0.476281,0.103770,0.051078,0.144129,0.124042,0.000000
7704064392900549688/20180222_ef8bfc459cfe18b58bd4b272d0e8ba09_0012.jpeg,0.588846,0.000000,0.000000,0.588846,0.142453,0.082149,0.365225,0.122310,0.028056
7704064392900549688/20180222_ef8bfc459cfe18b58bd4b272d0e8ba09_0011.jpeg,0.579018,0.000000,0.000000,0.579018,0.136780,0.085535,0.299911,0.126088,0.024288
7704064392900549688/20180222_ef8bfc459cfe18b58bd4b272d0e8ba09_0010.jpeg,0.533881,0.000000,0.000000,0.533881,0.053833,0.034758,0.165498,0.037348,0.008942
7704064392900549688/20180222_ef8bfc459cfe18b58bd4b272d0e8ba09_0009.jpeg,0.595574,0.000000,0.000000,0.595574,0.127124,0.083086,0.313755,0.106536,0.063223
7704064392900549688/20180222_ef8bfc459cfe18b58bd4b272d0e8ba09_0008.jpeg,0.572427,0.000000,0.000000,0.572427,0.131554,0.077681,0.339822,0.111288,0.049067
7704064392900549688/20180222_ef8bfc459cfe18b58bd4b272d0e8ba09_0007.jpeg,0.566204,0.000000,0.000000,0.566204,0.182751,0.140482,0.415829,0.149750,0.061924
7704064392900549688/20180222_ef8bfc459cfe18b58bd4b272d0e8ba09_0006.jpeg,0.655117,0.000000,0.000000,0.655117,0.149364,0.091911,0.413553,0.117423,0.088417
7704064392900549688/20180222_ef8bfc459cfe18b58bd4b272d0e8ba09_0005.jpeg,0.642309,0.000000,0.000000,0.642309,0.166992,0.136889,0.375345,0.133091,0.016782
7704064392900549688/20180222_ef8bfc459cfe18b58bd4b272d0e8ba09_0004.jpeg,0.658682,0.000000,0.000000,0.658682,0.108517,0.071023,0.290915,0.085221,0.010355
7704064392900549688/20180222_ef8bfc459cfe18b58bd4b272d0e8ba09_0003.jpeg,0.793652,0.000000,0.000000,0.793652,0.155398,0.086634,0.426822,0.128159,0.000592
7704064392900549688/20180222_ef8bfc459cfe18b58bd4b272d0e8ba09_0002.jpeg,0.504723,0.000000,0.000000,0.504723,0.099167,0.062719,0.164594,0.103983,0.008929
7704064392900549688/20180222_ef8bfc459cfe18b58bd4b272d0e8ba09_0001.jpeg,0.515192,0.000000,0.000000,0.515192,0.121277,0.084282,0.248214,0.111308,0.083952
7704043749074311470/20180223_3fcd6309e4668029480839675f544dac_0012.jpeg,0.558500,0.000000,0.000000,0.558500,0.100500,0.061083,0.120107,0.118263,0.136905
7704043749074311470/20180223_3fcd6309e4668029480839675f544dac_0011.jpeg,0.610456,0.000000,0.000000,0.610456,0.112784,0.068813,0.143605,0.130401,0.027798
7704043749074311470/20180223_3fcd6309e4668029480839675f544dac_0010.jpeg,0.631044,0.000000,0.000000,0.631044,0.112183,0.061100,0.147225,0.132838,0.159654
7704043749074311470/20180223_3fcd6309e4668029480839675f544dac_0009.jpeg,0.561152,0.000000,0.000000,0.561152,0.096426,0.055579,0.129792,0.111630,0.174746
7704043749074311470/20180223_3fcd6309e4668029480839675f544dac_0008.jpeg,0.566782,0.000000,0.000000,0.566782,0.125840,0.076616,0.138069,0.151031,0.260305
7704043749074311470/20180223_3fcd6309e4668029480839675f544dac_0007.jpeg,0.567048,0.000000,0.000000,0.567048,0.103222,0.059588,0.139593,0.119285,0.204225
7704043749074311470/20180223_3fcd6309e4668029480839675f544dac_0006.jpeg,0.393474,0.000000,0.000000,0.393474,0.018026,0.006896,0.051331,0.016226,0.237874
7704043749074311470/20180223_3fcd6309e4668029480839675f544dac_0005.jpeg,0.645599,0.000000,0.000000,0.645599,0.134309,0.079743,0.154262,0.160663,0.261899
7704043749074311470/20180223_3fcd6309e4668029480839675f544dac_0004.jpeg,0.616484,0.000000,0.000000,0.616484,0.122890,0.070898,0.147725,0.146572,0.209904
7704043749074311470/20180223_3fcd6309e4668029480839675f544dac_0003.jpeg,0.643587,0.000000,0.000000,0.643587,0.130216,0.079537,0.150861,0.154173,0.282894
7704043749074311470/20180223_3fcd6309e4668029480839675f544dac_0002.jpeg,0.567563,0.000000,0.000000,0.567563,0.131536,0.074353,0.134582,0.163539,0.258303
7704043749074311470/20180223_3fcd6309e4668029480839675f544dac_0001.jpeg,0.490713,0.000000,0.000000,0.490713,0.151601,0.099363,0.122272,0.188718,0.305630
7704035215369098524/20180223_b3221b4bb1583be501570bafbefffa15_0012.jpeg,0.323124,0.000000,0.000000,0.323124,0.011799,0.006611,0.044148,0.006830,0.000032
7704035215369098524/20180223_b3221b4bb1583be501570bafbefffa15_0011.jpeg,0.382195,0.000000,0.000000,0.382195,0.033569,0.018455,0.058908,0.036006,0.000000
7704035215369098524/20180223_b3221b4bb1583be501570bafbefffa15_0010.jpeg,0.374431,0.000000,0.000000,0.374431,0.015674,0.010755,0.046693,0.010878,0.000000
7704035215369098524/20180223_b3221b4bb1583be501570bafbefffa15_0009.jpeg,0.359097,0.000000,0.000000,0.359097,0.016135,0.010632,0.046662,0.011794,0.000000
7704035215369098524/20180223_b3221b4bb1583be501570bafbefffa15_0008.jpeg,0.351953,0.000000,0.000000,0.351953,0.015358,0.009623,0.046387,0.011026,0.000000
7704035215369098524/20180223_b3221b4bb1583be501570bafbefffa15_0007.jpeg,0.350578,0.000000,0.000000,0.350578,0.015669,0.010499,0.045173,0.011388,0.000000
7704035215369098524/20180223_b3221b4bb1583be501570bafbefffa15_0006.jpeg,0.324979,0.000000,0.000000,0.324979,0.042749,0.020517,0.040796,0.055961,0.000000
7704035215369098524/20180223_b3221b4bb1583be501570bafbefffa15_0005.jpeg,0.336818,0.000000,0.000000,0.336818,0.035157,0.017761,0.041817,0.043486,0.000000
7704035215369098524/20180223_b3221b4bb1583be501570bafbefffa15_0004.jpeg,0.338260,0.000000,0.000000,0.338260,0.033555,0.016823,0.042736,0.040884,0.000000
7704035215369098524/20180223_b3221b4bb1583be501570bafbefffa15_0003.jpeg,0.347331,0.000000,0.000000,0.347331,0.036415,0.016632,0.041937,0.046389,0.000000
7704035215369098524/20180223_b3221b4bb1583be501570bafbefffa15_0002.jpeg,0.316911,0.000000,0.000000,0.316911,0.020864,0.009759,0.043133,0.021759,0.000399
7704035215369098524/20180223_b3221b4bb1583be501570bafbefffa15_0001.jpeg,0.000000,0.000000,0.000000,0.291443,0.016607,0.009182,0.038373,0.015518,0.000000
7704029741118675765/20180223_d42507bf3a722deb1e73d2dc2e9e4859_0012.jpeg,0.471483,0.000000,0.000000,0.471483,0.113767,0.066658,0.155423,0.130523,0.000113
7704029741118675765/20180223_d42507bf3a722deb1e73d2dc2e9e4859_0011.jpeg,0.453292,0.000000,0.000000,0.453292,0.101329,0.058645,0.129019,0.118978,0.000032
7704029741118675765/20180223_d42507bf3a722deb1e73d2dc2e9e4859_0010.jpeg,0.497049,0.000000,0.000000,0.497049,0.098565,0.058813,0.172610,0.103156,0.001158
7704029741118675765/20180223_d42507bf3a722deb1e73d2dc2e9e4859_0009.jpeg,0.453204,0.000000,0.000000,0.453204,0.089741,0.048583,0.140214,0.100924,0.001575
7704029741118675765/20180223_d42507bf3a722deb1e73d2dc2e9e4859_0008.jpeg,0.475693,0.000000,0.000000,0.475693,0.097764,0.066044,0.150162,0.103070,0.000032
7704029741118675765/20180223_d42507bf3a722deb1e73d2dc2e9e4859_0007.jpeg,0.475258,0.000000,0.000000,0.475258,0.098769,0.071764,0.160192,0.099160,0.000060
7704029741118675765/20180223_d42507bf3a722deb1e73d2dc2e9e4859_0006.jpeg,0.460225,0.000000,0.000000,0.460225,0.096950,0.057290,0.127221,0.112234,0.000000
7704029741118675765/20180223_d42507bf3a722deb1e73d2dc2e9e4859_0005.jpeg,0.437791,0.000000,0.000000,0.437791,0.079806,0.051469,0.134751,0.082549,0.000000
7704029741118675765/20180223_d42507bf3a722deb1e73d2dc2e9e4859_0004.jpeg,0.439918,0.000000,0.000000,0.439918,0.093289,0.053598,0.122935,0.108745,0.000000
7704029741118675765/20180223_d42507bf3a722deb1e73d2dc2e9e4859_0003.jpeg,0.453237,0.000000,0.000000,0.453237,0.091927,0.084857,0.142854,0.083476,0.000032
7704029741118675765/20180223_d42507bf3a722deb1e73d2dc2e9e4859_0002.jpeg,0.423509,0.000000,0.000000,0.423509,0.063733,0.036177,0.105980,0.069145,0.000282
7704029741118675765/20180223_d42507bf3a722deb1e73d2dc2e9e4859_0001.jpeg,0.416622,0.000000,0.000000,0.416622,0.082579,0.044767,0.131720,0.092173,0.001273
7704026711672474289/20180223_df1f7db76be5c7e265adb65f25a6e1fa_0012.jpeg,1.496456,0.683333,0.862823,0.317265,0.052571,0.018651,0.060333,0.070093,0.252521
7704026711672474289/20180223_df1f7db76be5c7e265adb65f25a6e1fa_0011.jpeg,0.477346,0.000000,0.000000,0.477346,0.107258,0.044683,0.169537,0.127811,0.252501
7704026711672474289/20180223_df1f7db76be5c7e265adb65f25a6e1fa_0010.jpeg,2.223851,0.910417,0.941571,0.509407,0.070210,0.020828,0.123220,0.085481,0.251644
7704026711672474289/20180223_df1f7db76be5c7e265adb65f25a6e1fa_0009.jpeg,1.964565,0.862500,0.897315,0.416696,0.032537,0.008966,0.083186,0.033605,0.251332
7704026711672474289/20180223_df1f7db76be5c7e265adb65f25a6e1fa_0008.jpeg,2.240134,0.952083,0.908722,0.509776,0.059559,0.022877,0.106320,0.069090,0.249331
7704026711672474289/20180223_df1f7db76be5c7e265adb65f25a6e1fa_0007.jpeg,0.407649,0.000000,0.000000,0.407649,0.039584,0.013043,0.066377,0.048208,0.251795
7704026711672474289/20180223_df1f7db76be5c7e265adb65f25a6e1fa_0006.jpeg,2.048117,0.862500,0.912984,0.473220,0.030816,0.012319,0.081989,0.028849,0.254055
7704026711672474289/20180223_df1f7db76be5c7e265adb65f25a6e1fa_0005.jpeg,2.063924,0.952083,0.875154,0.397484,0.030088,0.008322,0.065153,0.033947,0.251979
7704026711672474289/20180223_df1f7db76be5c7e265adb65f25a6e1fa_0004.jpeg,1.640775,0.750000,0.799398,0.441677,0.059338,0.022976,0.101175,0.069895,0.276903
7704026711672474289/20180223_df1f7db76be5c7e265adb65f25a6e1fa_0003.jpeg,0.000000,0.000000,0.000000,0.200608,0.039128,0.008986,0.038389,0.056572,0.367332
7704026711672474289/20180223_df1f7db76be5c7e265adb65f25a6e1fa_0002.jpeg,1.785936,0.750000,0.866652,0.485958,0.074007,0.027666,0.142784,0.083667,0.284399
7704026711672474289/20180223_df1f7db76be5c7e265adb65f25a6e1fa_0001.jpeg,2.155125,0.952083,0.885131,0.469689,0.064628,0.023926,0.115529,0.075444,0.269310
7704016992809976575/20180223_f5fc52d79668182f730f1c1c1b5473e9_0012.jpeg,0.543212,0.000000,0.000000,0.543212,0.185123,0.137605,0.498211,0.135488,0.071490
7704016992809976575/20180223_f5fc52d79668182f730f1c1c1b5473e9_0011.jpeg,0.532286,0.000000,0.000000,0.532286,0.142179,0.076514,0.379035,0.121650,0.091756
7704016992809976575/20180223_f5fc52d79668182f730f1c1c1b5473e9_0010.jpeg,0.539729,0.000000,0.000000,0.539729,0.140540,0.089571,0.397637,0.106626,0.098869
7704016992809976575/20180223_f5fc52d79668182f730f1c1c1b5473e9_0009.jpeg,0.562964,0.000000,0.000000,0.562964,0.135570,0.071291,0.397129,0.108184,0.068940
7704016992809976575/20180223_f5fc52d79668182f730f1c1c1b5473e9_0008.jpeg,0.537245,0.000000,0.000000,0.537245,0.145798,0.081290,0.415996,0.116423,0.063075
7704016992809976575/20180223_f5fc52d79668182f730f1c1c1b5473e9_0007.jpeg,0.610467,0.000000,0.000000,0.610467,0.118788,0.053092,0.403661,0.086489,0.043105
7704016992809976575/20180223_f5fc52d79668182f730f1c1c1b5473e9_0006.jpeg,0.592942,0.000000,0.000000,0.592942,0.146319,0.094455,0.417317,0.109504,0.031132
7704016992809976575/20180223_f5fc52d79668182f730f1c1c1b5473e9_0005.jpeg,0.584406,0.000000,0.000000,0.584406,0.132009,0.071030,0.411094,0.098431,0.038884
7704016992809976575/20180223_f5fc52d79668182f730f1c1c1b5473e9_0004.jpeg,0.589546,0.000000,0.000000,0.589546,0.133251,0.059073,0.409758,0.107864,0.038483
7704016992809976575/20180223_f5fc52d79668182f730f1c1c1b5473e9_0003.jpeg,0.663909,0.000000,0.000000,0.663909,0.161342,0.100750,0.376063,0.143340,0.063395
7704016992809976575/20180223_f5fc52d79668182f730f1c1c1b5473e9_0002.jpeg,0.623131,0.000000,0.000000,0.623131,0.127620,0.056525,0.385703,0.104991,0.039868
7704016992809976575/20180223_f5fc52d79668182f730f1c1c1b5473e9_0001.jpeg,0.573178,0.000000,0.000000,0.573178,0.157046,0.102681,0.357691,0.138932,0.063379
7703999393620248291/20180223_8bce0d1daa24555ea78a1ce525926f15_0012.jpeg,0.633326,0.000000,0.000000,0.633326,0.184363,0.148496,0.287355,0.179626,0.362236
7703999393620248291/20180223_8bce0d1daa24555ea78a1ce525926f15_0011.jpeg,0.368069,0.000000,0.000000,0.368069,0.090883,0.042621,0.096488,0.117148,0.362624
7703999393620248291/20180223_8bce0d1daa24555ea78a1ce525926f15_0010.jpeg,0.524153,0.000000,0.000000,0.524153,0.156469,0.099660,0.168010,0.186172,0.362126
7703999393620248291/20180223_8bce0d1daa24555ea78a1ce525926f15_0009.jpeg,0.709163,0.000000,0.000000,0.709163,0.212726,0.184723,0.260005,0.217158,0.362633
7703999393620248291/20180223_8bce0d1daa24555ea78a1ce525926f15_0008.jpeg,0.558808,0.000000,0.000000,0.558808,0.118449,0.064607,0.176333,0.135078,0.363030
7703999393620248291/20180223_8bce0d1daa24555ea78a1ce525926f15_0007.jpeg,0.618290,0.000000,0.000000,0.618290,0.168915,0.137777,0.235947,0.170296,0.362676
7703999393620248291/20180223_8bce0d1daa24555ea78a1ce525926f15_0006.jpeg,0.000000,0.000000,0.000000,0.289053,0.139911,0.079330,0.146050,0.173101,0.362941
7703999393620248291/20180223_8bce0d1daa24555ea78a1ce525926f15_0005.jpeg,0.640051,0.000000,0.000000,0.640051,0.259235,0.237195,0.273637,0.268323,0.356793
7703999393620248291/20180223_8bce0d1daa24555ea78a1ce525926f15_0004.jpeg,0.647011,0.000000,0.000000,0.647011,0.199552,0.175910,0.250162,0.200670,0.362263
7703999393620248291/20180223_8bce0d1daa24555ea78a1ce525926f15_0003.jpeg,0.611042,0.000000,0.000000,0.611042,0.195320,0.144265,0.169705,0.230848,0.362856
7703999393620248291/20180223_8bce0d1daa24555ea78a1ce525926f15_0002.jpeg,0.746912,0.000000,0.000000,0.746912,0.169878,0.133069,0.238815,0.174039,0.362745
7703999393620248291/20180223_8bce0d1daa24555ea78a1ce525926f15_0001.jpeg,0.665445,0.000000,0.000000,0.665445,0.143946,0.092868,0.134144,0.175605,0.362931
7703993333377182862/20180223_225c598998c02b4598b23b35cf08238f_0007.jpeg,nan,0.000000,0.000000,nan,-nan,-nan,0.000000,-nan,0.000000
7703993333377182862/20180223_225c598998c02b4598b23b35cf08238f_0006.jpeg,nan,0.000000,0.000000,nan,-nan,-nan,0.000000,-nan,0.000000
7703993333377182862/20180223_225c598998c02b4598b23b35cf08238f_0005.jpeg,nan,0.000000,0.000000,nan,-nan,-nan,0.000000,-nan,0.000000
7703993333377182862/20180223_225c598998c02b4598b23b35cf08238f_0004.jpeg,0.446502,0.000000,0.000000,0.446502,0.154873,0.088101,0.461242,0.117915,0.116744
7703993333377182862/20180223_225c598998c02b4598b23b35cf08238f_0003.jpeg,0.515209,0.000000,0.000000,0.515209,0.093975,0.046846,0.148147,0.107671,0.040376
7703993333377182862/20180223_225c598998c02b4598b23b35cf08238f_0002.jpeg,0.623072,0.000000,0.000000,0.623072,0.137714,0.064452,0.398217,0.115731,0.081480
7703993333377182862/20180223_225c598998c02b4598b23b35cf08238f_0001.jpeg,1.670647,0.814583,0.772656,0.411862,0.154065,0.087196,0.463943,0.116301,0.223957
7703960568036103016/20180224_813e63abfc6c199eeac7e2ba4ab78e3d_0012.jpeg,0.606674,0.000000,0.000000,0.606674,0.097006,0.048301,0.221592,0.094320,0.000087
7703960568036103016/20180224_813e63abfc6c199eeac7e2ba4ab78e3d_0011.jpeg,0.550803,0.000000,0.000000,0.550803,0.101881,0.050454,0.187416,0.110339,0.001001
7703960568036103016/20180224_813e63abfc6c199eeac7e2ba4ab78e3d_0010.jpeg,0.636981,0.000000,0.000000,0.636981,0.126652,0.066150,0.230765,0.135748,0.002929
7703960568036103016/20180224_813e63abfc6c199eeac7e2ba4ab78e3d_0009.jpeg,0.501089,0.000000,0.000000,0.501089,0.053540,0.021188,0.147472,0.049013,0.002451
7703960568036103016/20180224_813e63abfc6c199eeac7e2ba4ab78e3d_0008.jpeg,0.538074,0.000000,0.000000,0.538074,0.043351,0.014250,0.177692,0.027043,0.003881
7703960568036103016/20180224_813e63abfc6c199eeac7e2ba4ab78e3d_0007.jpeg,0.558099,0.000000,0.000000,0.558099,0.046423,0.019460,0.153114,0.035677,0.000282
7703960568036103016/20180224_813e63abfc6c199eeac7e2ba4ab78e3d_0006.jpeg,0.666840,0.000000,0.000000,0.666840,0.134128,0.066174,0.346360,0.120953,0.008239
7703960568036103016/20180224_813e63abfc6c199eeac7e2ba4ab78e3d_0005.jpeg,0.595348,0.000000,0.000000,0.595348,0.040559,0.012982,0.162114,0.026517,0.000187
7703960568036103016/20180224_813e63abfc6c199eeac7e2ba4ab78e3d_0004.jpeg,0.631776,0.000000,0.000000,0.631776,0.057772,0.021044,0.174760,0.050092,0.008502
7703960568036103016/20180224_813e63abfc6c199eeac7e2ba4ab78e3d_0003.jpeg,0.556684,0.000000,0.000000,0.556684,0.072071,0.038890,0.177774,0.065129,0.000418
7703960568036103016/20180224_813e63abfc6c199eeac7e2ba4ab78e3d_0002.jpeg,0.590379,0.000000,0.000000,0.590379,0.053839,0.015833,0.157645,0.050126,0.000329
7703960568036103016/20180224_813e63abfc6c199eeac7e2ba4ab78e3d_0001.jpeg,0.584346,0.000000,0.000000,0.584346,0.044320,0.013974,0.204168,0.022464,0.001330
7703945334508114872/20180224_6a429de6c3c0ac0523d5c9f3b18957f6_0012.jpeg,0.575585,0.000000,0.000000,0.575585,0.101669,0.057315,0.180069,0.107828,0.009161
7703945334508114872/20180224_6a429de6c3c0ac0523d5c9f3b18957f6_0011.jpeg,2.353342,0.952083,0.972907,0.500765,0.047882,0.016257,0.117235,0.048971,0.033900
7703945334508114872/20180224_6a429de6c3c0ac0523d5c9f3b18957f6_0010.jpeg,0.520322,0.000000,0.000000,0.520322,0.052535,0.026435,0.095661,0.056898,0.050361
7703945334508114872/20180224_6a429de6c3c0ac0523d5c9f3b18957f6_0009.jpeg,0.735293,0.000000,0.000000,0.735293,0.158635,0.113429,0.348140,0.138011,0.247103
7703945334508114872/20180224_6a429de6c3c0ac0523d5c9f3b18957f6_0008.jpeg,2.189722,0.860417,0.911704,0.620831,0.070512,0.023625,0.134577,0.081641,0.204263
7703945334508114872/20180224_6a429de6c3c0ac0523d5c9f3b18957f6_0007.jpeg,1.819335,0.750000,0.819792,0.589648,0.075732,0.027407,0.183131,0.077047,0.318913
7703945334508114872/20180224_6a429de6c3c0ac0523d5c9f3b18957f6_0006.jpeg,0.528589,0.000000,0.000000,0.528589,0.147412,0.115432,0.227785,0.146000,0.367727
7703945334508114872/20180224_6a429de6c3c0ac0523d5c9f3b18957f6_0005.jpeg,0.509418,0.000000,0.000000,0.509418,0.083043,0.035336,0.165393,0.090152,0.272869
7703945334508114872/20180224_6a429de6c3c0ac0523d5c9f3b18957f6_0004.jpeg,2.090376,0.816667,0.893966,0.630231,0.137592,0.075855,0.265718,0.141501,0.275619
7703945334508114872/20180224_6a429de6c3c0ac0523d5c9f3b18957f6_0003.jpeg,0.780533,0.000000,0.000000,0.780533,0.147126,0.112829,0.350493,0.116852,0.347987
7703945334508114872/20180224_6a429de6c3c0ac0523d5c9f3b18957f6_0002.jpeg,2.454980,0.972917,0.951071,0.604354,0.065151,0.022375,0.131988,0.073245,0.223049
7703945334508114872/20180224_6a429de6c3c0ac0523d5c9f3b18957f6_0001.jpeg,2.443481,0.910417,0.962431,0.691054,0.083658,0.031115,0.224341,0.079220,0.144752
7703944725587505078/20180224_424f34762b20a5919825dcfbb67d522e_0012.jpeg,2.005766,0.912500,0.826335,0.497704,0.108667,0.045552,0.181019,0.127055,0.019663
7703944725587505078/20180224_424f34762b20a5919825dcfbb67d522e_0011.jpeg,1.990028,0.912500,0.826335,0.481966,0.087541,0.029997,0.173620,0.099369,0.021030
7703944725587505078/20180224_424f34762b20a5919825dcfbb67d522e_0010.jpeg,1.870876,0.858333,0.811106,0.478477,0.109795,0.046041,0.173944,0.130562,0.019970
7703944725587505078/20180224_424f34762b20a5919825dcfbb67d522e_0009.jpeg,1.913891,0.858333,0.827245,0.493788,0.115581,0.050986,0.180008,0.136763,0.018340
7703944725587505078/20180224_424f34762b20a5919825dcfbb67d522e_0008.jpeg,2.051203,0.912500,0.845701,0.507798,0.104689,0.048778,0.202798,0.112629,0.021655
7703944725587505078/20180224_424f34762b20a5919825dcfbb67d522e_0007.jpeg,1.995461,0.912500,0.816359,0.505607,0.113679,0.049860,0.200628,0.128888,0.017028
7703944725587505078/20180224_424f34762b20a5919825dcfbb67d522e_0006.jpeg,1.974460,0.912500,0.826335,0.466398,0.107538,0.042256,0.183284,0.126335,0.020581
7703944725587505078/20180224_424f34762b20a5919825dcfbb67d522e_0005.jpeg,1.964512,0.912500,0.826335,0.456451,0.105094,0.040942,0.174114,0.124894,0.025437
7703944725587505078/20180224_424f34762b20a5919825dcfbb67d522e_0004.jpeg,1.927566,0.912500,0.816359,0.437711,0.107624,0.043121,0.178781,0.127100,0.016517
7703944725587505078/20180224_424f34762b20a5919825dcfbb67d522e_0003.jpeg,1.881972,0.858333,0.835167,0.448268,0.086562,0.029589,0.170025,0.098706,0.020401
7703944725587505078/20180224_424f34762b20a5919825dcfbb67d522e_0002.jpeg,1.983682,0.912500,0.826335,0.475621,0.089461,0.030548,0.177305,0.101641,0.021877
7703944725587505078/20180224_424f34762b20a5919825dcfbb67d522e_0001.jpeg,1.579439,0.625000,0.975910,0.359552,0.198234,0.159189,0.085547,0.248256,0.010508
7703943504518763960/20180224_2b1653d29fb67d6074882ae33feee247_0012.jpeg,0.580467,0.000000,0.000000,0.580467,0.121468,0.077870,0.257650,0.113011,0.000032
7703943504518763960/20180224_2b1653d29fb67d6074882ae33feee247_0011.jpeg,0.579340,0.000000,0.000000,0.579340,0.100987,0.051219,0.220133,0.100245,0.000000
7703943504518763960/20180224_2b1653d29fb67d6074882ae33feee247_0010.jpeg,0.547856,0.000000,0.000000,0.547856,0.124023,0.078244,0.235418,0.122900,0.000087
7703943504518763960/20180224_2b1653d29fb67d6074882ae33feee247_0009.jpeg,0.523387,0.000000,0.000000,0.523387,0.115082,0.068519,0.213274,0.117648,0.000187
7703943504518763960/20180224_2b1653d29fb67d6074882ae33feee247_0008.jpeg,0.445722,0.000000,0.000000,0.445722,0.074506,0.026733,0.129159,0.088452,0.000060
7703943504518763960/20180224_2b1653d29fb67d6074882ae33feee247_0007.jpeg,0.444114,0.000000,0.000000,0.444114,0.058063,0.018406,0.131631,0.062717,0.000000
7703943504518763960/20180224_2b1653d29fb67d6074882ae33feee247_0006.jpeg,0.417370,0.000000,0.000000,0.417370,0.096278,0.037025,0.127750,0.122489,0.000087
7703943504518763960/20180224_2b1653d29fb67d6074882ae33feee247_0005.jpeg,0.503950,0.000000,0.000000,0.503950,0.063879,0.017707,0.132079,0.073582,0.000032
7703943504518763960/20180224_2b1653d29fb67d6074882ae33feee247_0004.jpeg,0.470743,0.000000,0.000000,0.470743,0.110448,0.061462,0.176825,0.122210,0.000187
7703943504518763960/20180224_2b1653d29fb67d6074882ae33feee247_0003.jpeg,0.487665,0.000000,0.000000,0.487665,0.103310,0.052823,0.173811,0.114921,0.000113
